case_id,segmentation_A,segmentation_B,warped_segmentation_A,flips_percentage_itk,log_jac_std_itk,flips_percentage,log_jac_std,dice,hd95
ACDC.patient101.ES_ED,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient101/ACDC.patient101.ES_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient101/ACDC.patient101.ED_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient101/ACDC.patient101.warped_ES_seg.nii.gz,0.6707974137931035,0.19374359,0.0,2.7416947e-06,0.8429660319219119,1.2761423749153968
ACDC.patient101.ED_ES,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient101/ACDC.patient101.ED_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient101/ACDC.patient101.ES_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient101/ACDC.patient101.warped_ED_seg.nii.gz,0.31418372844827586,0.066738404,0.0,2.741695e-06,0.8191365459111655,1.910683602522959
ACDC.patient102.ES_ED,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient102/ACDC.patient102.ES_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient102/ACDC.patient102.ED_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient102/ACDC.patient102.warped_ES_seg.nii.gz,0.7378472222222222,0.25825077,0.00043659634048743895,2.7416454e-06,0.825123922632451,1.1380711874576983
ACDC.patient102.ED_ES,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient102/ACDC.patient102.ED_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient102/ACDC.patient102.ES_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient102/ACDC.patient102.warped_ED_seg.nii.gz,0.7839626736111112,0.09546005,0.00043659634048743895,2.7416454e-06,0.7722545605749781,2.6666666666666665
ACDC.patient103.ES_ED,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient103/ACDC.patient103.ES_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient103/ACDC.patient103.ED_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient103/ACDC.patient103.warped_ES_seg.nii.gz,0.9221080889917694,0.33912638,0.00022778939503692466,2.7417416e-06,0.873166171223405,1.3333333333333333
ACDC.patient103.ED_ES,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient103/ACDC.patient103.ED_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient103/ACDC.patient103.ES_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient103/ACDC.patient103.warped_ED_seg.nii.gz,0.47260802469135804,0.08214481,0.00022778939503692466,2.7417416e-06,0.8496069191888046,1.2440169358562925
ACDC.patient104.ES_ED,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient104/ACDC.patient104.ES_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient104/ACDC.patient104.ED_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient104/ACDC.patient104.warped_ES_seg.nii.gz,2.181824252136752,0.7749661,0.0001328771471048727,2.7411663e-06,0.7188824673873954,2.707701875205887
ACDC.patient104.ED_ES,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient104/ACDC.patient104.ED_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient104/ACDC.patient104.ES_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient104/ACDC.patient104.warped_ED_seg.nii.gz,2.284071180555556,0.5804742,0.0001328771471048727,2.7411663e-06,0.6368124952647073,5.140839043462591
ACDC.patient105.ES_ED,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient105/ACDC.patient105.ES_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient105/ACDC.patient105.ED_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient105/ACDC.patient105.warped_ES_seg.nii.gz,1.1764210668103448,0.5028073,0.0002847367437961558,2.7414062e-06,0.7929347819389094,1.7941107824805875
ACDC.patient105.ED_ES,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient105/ACDC.patient105.ED_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient105/ACDC.patient105.ES_seg.nii.gz,evaluation_results/exp_varying_finetune_dataset_size/unigradicon_size_128/ACDC/results/ACDC.patient105/ACDC.patient105.warped_ED_seg.nii.gz,1.2444436961206897,0.48862064,0.0002847367437961558,2.7414062e-06,0.7329019794853532,3.047623487818248
