case_id,segmentation_A,segmentation_B,warped_segmentation_A,flips_percentage,log_jac_std,dice,hd95
OAI.9094865_20060209_SAG_3D_DESS_LEFT_016610837203_image_to_9908796_20041112_SAG_3D_DESS_LEFT_016610076606_image,evaluation_results/ants/SyN/OAI/results/OAI.9094865_20060209_SAG_3D_DESS_LEFT_016610837203_image_to_9908796_20041112_SAG_3D_DESS_LEFT_016610076606_image/OAI.9094865_20060209_SAG_3D_DESS_LEFT_016610837203_image_to_9908796_20041112_SAG_3D_DESS_LEFT_016610076606_image.9094865_20060209_SAG_3D_DESS_LEFT_016610837203_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9094865_20060209_SAG_3D_DESS_LEFT_016610837203_image_to_9908796_20041112_SAG_3D_DESS_LEFT_016610076606_image/OAI.9094865_20060209_SAG_3D_DESS_LEFT_016610837203_image_to_9908796_20041112_SAG_3D_DESS_LEFT_016610076606_image.9908796_20041112_SAG_3D_DESS_LEFT_016610076606_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9094865_20060209_SAG_3D_DESS_LEFT_016610837203_image_to_9908796_20041112_SAG_3D_DESS_LEFT_016610076606_image/OAI.9094865_20060209_SAG_3D_DESS_LEFT_016610837203_image_to_9908796_20041112_SAG_3D_DESS_LEFT_016610076606_image.warped_9094865_20060209_SAG_3D_DESS_LEFT_016610837203_image_seg.nii.gz,0.0,0.040981226,0.031183909004813756,12.883294100456457
OAI.9674570_20050829_SAG_3D_DESS_RIGHT_016610488714_image_to_9331465_20040426_SAG_3D_DESS_RIGHT_016610016809_image,evaluation_results/ants/SyN/OAI/results/OAI.9674570_20050829_SAG_3D_DESS_RIGHT_016610488714_image_to_9331465_20040426_SAG_3D_DESS_RIGHT_016610016809_image/OAI.9674570_20050829_SAG_3D_DESS_RIGHT_016610488714_image_to_9331465_20040426_SAG_3D_DESS_RIGHT_016610016809_image.9674570_20050829_SAG_3D_DESS_RIGHT_016610488714_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9674570_20050829_SAG_3D_DESS_RIGHT_016610488714_image_to_9331465_20040426_SAG_3D_DESS_RIGHT_016610016809_image/OAI.9674570_20050829_SAG_3D_DESS_RIGHT_016610488714_image_to_9331465_20040426_SAG_3D_DESS_RIGHT_016610016809_image.9331465_20040426_SAG_3D_DESS_RIGHT_016610016809_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9674570_20050829_SAG_3D_DESS_RIGHT_016610488714_image_to_9331465_20040426_SAG_3D_DESS_RIGHT_016610016809_image/OAI.9674570_20050829_SAG_3D_DESS_RIGHT_016610488714_image_to_9331465_20040426_SAG_3D_DESS_RIGHT_016610016809_image.warped_9674570_20050829_SAG_3D_DESS_RIGHT_016610488714_image_seg.nii.gz,0.0,0.074821435,0.6617308222314844,2.3376562271922565
OAI.9755935_20050916_SAG_3D_DESS_RIGHT_016610511412_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image,evaluation_results/ants/SyN/OAI/results/OAI.9755935_20050916_SAG_3D_DESS_RIGHT_016610511412_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image/OAI.9755935_20050916_SAG_3D_DESS_RIGHT_016610511412_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image.9755935_20050916_SAG_3D_DESS_RIGHT_016610511412_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9755935_20050916_SAG_3D_DESS_RIGHT_016610511412_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image/OAI.9755935_20050916_SAG_3D_DESS_RIGHT_016610511412_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image.9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9755935_20050916_SAG_3D_DESS_RIGHT_016610511412_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image/OAI.9755935_20050916_SAG_3D_DESS_RIGHT_016610511412_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image.warped_9755935_20050916_SAG_3D_DESS_RIGHT_016610511412_image_seg.nii.gz,0.0,0.048609786,0.019275509438284797,20.518109339747703
OAI.9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image_to_9539084_20040823_SAG_3D_DESS_RIGHT_016610116612_image,evaluation_results/ants/SyN/OAI/results/OAI.9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image_to_9539084_20040823_SAG_3D_DESS_RIGHT_016610116612_image/OAI.9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image_to_9539084_20040823_SAG_3D_DESS_RIGHT_016610116612_image.9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image_to_9539084_20040823_SAG_3D_DESS_RIGHT_016610116612_image/OAI.9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image_to_9539084_20040823_SAG_3D_DESS_RIGHT_016610116612_image.9539084_20040823_SAG_3D_DESS_RIGHT_016610116612_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image_to_9539084_20040823_SAG_3D_DESS_RIGHT_016610116612_image/OAI.9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image_to_9539084_20040823_SAG_3D_DESS_RIGHT_016610116612_image.warped_9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image_seg.nii.gz,0.0,0.07111185,0.6506203697664734,3.6272366397949236
OAI.9047800_20060306_SAG_3D_DESS_LEFT_016610874403_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image,evaluation_results/ants/SyN/OAI/results/OAI.9047800_20060306_SAG_3D_DESS_LEFT_016610874403_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image/OAI.9047800_20060306_SAG_3D_DESS_LEFT_016610874403_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image.9047800_20060306_SAG_3D_DESS_LEFT_016610874403_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9047800_20060306_SAG_3D_DESS_LEFT_016610874403_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image/OAI.9047800_20060306_SAG_3D_DESS_LEFT_016610874403_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image.9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9047800_20060306_SAG_3D_DESS_LEFT_016610874403_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image/OAI.9047800_20060306_SAG_3D_DESS_LEFT_016610874403_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image.warped_9047800_20060306_SAG_3D_DESS_LEFT_016610874403_image_seg.nii.gz,0.0,0.043026958,0.03497259807310047,13.162407531356918
OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9626069_20050819_SAG_3D_DESS_RIGHT_016610487509_image,evaluation_results/ants/SyN/OAI/results/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9626069_20050819_SAG_3D_DESS_RIGHT_016610487509_image/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9626069_20050819_SAG_3D_DESS_RIGHT_016610487509_image.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9626069_20050819_SAG_3D_DESS_RIGHT_016610487509_image/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9626069_20050819_SAG_3D_DESS_RIGHT_016610487509_image.9626069_20050819_SAG_3D_DESS_RIGHT_016610487509_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9626069_20050819_SAG_3D_DESS_RIGHT_016610487509_image/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9626069_20050819_SAG_3D_DESS_RIGHT_016610487509_image.warped_9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_seg.nii.gz,0.0,0.049087264,0.35615093987100593,8.063816652728171
OAI.9357137_20051212_SAG_3D_DESS_LEFT_016610629903_image_to_9971275_20041230_SAG_3D_DESS_LEFT_016610096303_image,evaluation_results/ants/SyN/OAI/results/OAI.9357137_20051212_SAG_3D_DESS_LEFT_016610629903_image_to_9971275_20041230_SAG_3D_DESS_LEFT_016610096303_image/OAI.9357137_20051212_SAG_3D_DESS_LEFT_016610629903_image_to_9971275_20041230_SAG_3D_DESS_LEFT_016610096303_image.9357137_20051212_SAG_3D_DESS_LEFT_016610629903_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9357137_20051212_SAG_3D_DESS_LEFT_016610629903_image_to_9971275_20041230_SAG_3D_DESS_LEFT_016610096303_image/OAI.9357137_20051212_SAG_3D_DESS_LEFT_016610629903_image_to_9971275_20041230_SAG_3D_DESS_LEFT_016610096303_image.9971275_20041230_SAG_3D_DESS_LEFT_016610096303_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9357137_20051212_SAG_3D_DESS_LEFT_016610629903_image_to_9971275_20041230_SAG_3D_DESS_LEFT_016610096303_image/OAI.9357137_20051212_SAG_3D_DESS_LEFT_016610629903_image_to_9971275_20041230_SAG_3D_DESS_LEFT_016610096303_image.warped_9357137_20051212_SAG_3D_DESS_LEFT_016610629903_image_seg.nii.gz,0.0,0.04135888,0.030805786567894334,12.183376195018631
OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9085290_20040915_SAG_3D_DESS_LEFT_016610243503_image,evaluation_results/ants/SyN/OAI/results/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9085290_20040915_SAG_3D_DESS_LEFT_016610243503_image/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9085290_20040915_SAG_3D_DESS_LEFT_016610243503_image.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9085290_20040915_SAG_3D_DESS_LEFT_016610243503_image/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9085290_20040915_SAG_3D_DESS_LEFT_016610243503_image.9085290_20040915_SAG_3D_DESS_LEFT_016610243503_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9085290_20040915_SAG_3D_DESS_LEFT_016610243503_image/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9085290_20040915_SAG_3D_DESS_LEFT_016610243503_image.warped_9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_seg.nii.gz,0.0,0.05697023,0.3724704005301591,8.419823326511068
OAI.9905863_20040722_SAG_3D_DESS_LEFT_016610229506_image_to_9200458_20051202_SAG_3D_DESS_LEFT_016610610903_image,evaluation_results/ants/SyN/OAI/results/OAI.9905863_20040722_SAG_3D_DESS_LEFT_016610229506_image_to_9200458_20051202_SAG_3D_DESS_LEFT_016610610903_image/OAI.9905863_20040722_SAG_3D_DESS_LEFT_016610229506_image_to_9200458_20051202_SAG_3D_DESS_LEFT_016610610903_image.9905863_20040722_SAG_3D_DESS_LEFT_016610229506_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9905863_20040722_SAG_3D_DESS_LEFT_016610229506_image_to_9200458_20051202_SAG_3D_DESS_LEFT_016610610903_image/OAI.9905863_20040722_SAG_3D_DESS_LEFT_016610229506_image_to_9200458_20051202_SAG_3D_DESS_LEFT_016610610903_image.9200458_20051202_SAG_3D_DESS_LEFT_016610610903_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9905863_20040722_SAG_3D_DESS_LEFT_016610229506_image_to_9200458_20051202_SAG_3D_DESS_LEFT_016610610903_image/OAI.9905863_20040722_SAG_3D_DESS_LEFT_016610229506_image_to_9200458_20051202_SAG_3D_DESS_LEFT_016610610903_image.warped_9905863_20040722_SAG_3D_DESS_LEFT_016610229506_image_seg.nii.gz,0.0,0.06927545,0.7531760193212192,4.380626680671076
OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image,evaluation_results/ants/SyN/OAI/results/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image/OAI.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_to_9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image.warped_9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_seg.nii.gz,0.0,0.034753945,0.016720894230012332,16.208770526689342
OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image,evaluation_results/ants/SyN/OAI/results/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image.9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image.warped_9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_seg.nii.gz,0.0,0.068220146,0.3033564376155763,8.24166747918066
OAI.9369649_20050112_SAG_3D_DESS_LEFT_016610322906_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image,evaluation_results/ants/SyN/OAI/results/OAI.9369649_20050112_SAG_3D_DESS_LEFT_016610322906_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image/OAI.9369649_20050112_SAG_3D_DESS_LEFT_016610322906_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image.9369649_20050112_SAG_3D_DESS_LEFT_016610322906_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9369649_20050112_SAG_3D_DESS_LEFT_016610322906_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image/OAI.9369649_20050112_SAG_3D_DESS_LEFT_016610322906_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image.9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9369649_20050112_SAG_3D_DESS_LEFT_016610322906_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image/OAI.9369649_20050112_SAG_3D_DESS_LEFT_016610322906_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image.warped_9369649_20050112_SAG_3D_DESS_LEFT_016610322906_image_seg.nii.gz,0.0,0.03508585,0.00930563145996279,21.17495545636817
OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image.9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image.warped_9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_seg.nii.gz,0.0,0.0452972,0.5672381231119127,5.4966426825907115
OAI.9482482_20040929_SAG_3D_DESS_RIGHT_016610256112_image_to_9663706_20050629_SAG_3D_DESS_RIGHT_016610409412_image,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20040929_SAG_3D_DESS_RIGHT_016610256112_image_to_9663706_20050629_SAG_3D_DESS_RIGHT_016610409412_image/OAI.9482482_20040929_SAG_3D_DESS_RIGHT_016610256112_image_to_9663706_20050629_SAG_3D_DESS_RIGHT_016610409412_image.9482482_20040929_SAG_3D_DESS_RIGHT_016610256112_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20040929_SAG_3D_DESS_RIGHT_016610256112_image_to_9663706_20050629_SAG_3D_DESS_RIGHT_016610409412_image/OAI.9482482_20040929_SAG_3D_DESS_RIGHT_016610256112_image_to_9663706_20050629_SAG_3D_DESS_RIGHT_016610409412_image.9663706_20050629_SAG_3D_DESS_RIGHT_016610409412_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20040929_SAG_3D_DESS_RIGHT_016610256112_image_to_9663706_20050629_SAG_3D_DESS_RIGHT_016610409412_image/OAI.9482482_20040929_SAG_3D_DESS_RIGHT_016610256112_image_to_9663706_20050629_SAG_3D_DESS_RIGHT_016610409412_image.warped_9482482_20040929_SAG_3D_DESS_RIGHT_016610256112_image_seg.nii.gz,0.0,0.03250414,0.01923938480717484,12.688047282556148
OAI.9309170_20050812_SAG_3D_DESS_RIGHT_016610469409_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image,evaluation_results/ants/SyN/OAI/results/OAI.9309170_20050812_SAG_3D_DESS_RIGHT_016610469409_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image/OAI.9309170_20050812_SAG_3D_DESS_RIGHT_016610469409_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image.9309170_20050812_SAG_3D_DESS_RIGHT_016610469409_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9309170_20050812_SAG_3D_DESS_RIGHT_016610469409_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image/OAI.9309170_20050812_SAG_3D_DESS_RIGHT_016610469409_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image.9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9309170_20050812_SAG_3D_DESS_RIGHT_016610469409_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image/OAI.9309170_20050812_SAG_3D_DESS_RIGHT_016610469409_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image.warped_9309170_20050812_SAG_3D_DESS_RIGHT_016610469409_image_seg.nii.gz,0.0,0.07365737,0.6774842708614447,3.5695987125414272
OAI.9660697_20050526_SAG_3D_DESS_RIGHT_016610534012_image_to_9597990_20041001_SAG_3D_DESS_RIGHT_016610072911_image,evaluation_results/ants/SyN/OAI/results/OAI.9660697_20050526_SAG_3D_DESS_RIGHT_016610534012_image_to_9597990_20041001_SAG_3D_DESS_RIGHT_016610072911_image/OAI.9660697_20050526_SAG_3D_DESS_RIGHT_016610534012_image_to_9597990_20041001_SAG_3D_DESS_RIGHT_016610072911_image.9660697_20050526_SAG_3D_DESS_RIGHT_016610534012_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9660697_20050526_SAG_3D_DESS_RIGHT_016610534012_image_to_9597990_20041001_SAG_3D_DESS_RIGHT_016610072911_image/OAI.9660697_20050526_SAG_3D_DESS_RIGHT_016610534012_image_to_9597990_20041001_SAG_3D_DESS_RIGHT_016610072911_image.9597990_20041001_SAG_3D_DESS_RIGHT_016610072911_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9660697_20050526_SAG_3D_DESS_RIGHT_016610534012_image_to_9597990_20041001_SAG_3D_DESS_RIGHT_016610072911_image/OAI.9660697_20050526_SAG_3D_DESS_RIGHT_016610534012_image_to_9597990_20041001_SAG_3D_DESS_RIGHT_016610072911_image.warped_9660697_20050526_SAG_3D_DESS_RIGHT_016610534012_image_seg.nii.gz,0.0,0.038013868,0.38260045281676847,6.965917988710502
OAI.9444401_20040611_SAG_3D_DESS_RIGHT_016610054311_image_to_9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image,evaluation_results/ants/SyN/OAI/results/OAI.9444401_20040611_SAG_3D_DESS_RIGHT_016610054311_image_to_9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image/OAI.9444401_20040611_SAG_3D_DESS_RIGHT_016610054311_image_to_9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image.9444401_20040611_SAG_3D_DESS_RIGHT_016610054311_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9444401_20040611_SAG_3D_DESS_RIGHT_016610054311_image_to_9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image/OAI.9444401_20040611_SAG_3D_DESS_RIGHT_016610054311_image_to_9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9444401_20040611_SAG_3D_DESS_RIGHT_016610054311_image_to_9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image/OAI.9444401_20040611_SAG_3D_DESS_RIGHT_016610054311_image_to_9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image.warped_9444401_20040611_SAG_3D_DESS_RIGHT_016610054311_image_seg.nii.gz,0.0,0.035144337,0.1629005198684576,11.493380395841745
OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image,evaluation_results/ants/SyN/OAI/results/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image.9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image.warped_9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_seg.nii.gz,0.0,0.06039131,0.27800208472558396,11.333629346436872
OAI.9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image_to_9040390_20051221_SAG_3D_DESS_RIGHT_016610646609_image,evaluation_results/ants/SyN/OAI/results/OAI.9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image_to_9040390_20051221_SAG_3D_DESS_RIGHT_016610646609_image/OAI.9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image_to_9040390_20051221_SAG_3D_DESS_RIGHT_016610646609_image.9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image_to_9040390_20051221_SAG_3D_DESS_RIGHT_016610646609_image/OAI.9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image_to_9040390_20051221_SAG_3D_DESS_RIGHT_016610646609_image.9040390_20051221_SAG_3D_DESS_RIGHT_016610646609_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image_to_9040390_20051221_SAG_3D_DESS_RIGHT_016610646609_image/OAI.9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image_to_9040390_20051221_SAG_3D_DESS_RIGHT_016610646609_image.warped_9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image_seg.nii.gz,0.0,0.06511318,0.025069448795872758,15.395043905763657
OAI.9602703_20040405_SAG_3D_DESS_RIGHT_016610017509_image_to_9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image,evaluation_results/ants/SyN/OAI/results/OAI.9602703_20040405_SAG_3D_DESS_RIGHT_016610017509_image_to_9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image/OAI.9602703_20040405_SAG_3D_DESS_RIGHT_016610017509_image_to_9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image.9602703_20040405_SAG_3D_DESS_RIGHT_016610017509_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9602703_20040405_SAG_3D_DESS_RIGHT_016610017509_image_to_9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image/OAI.9602703_20040405_SAG_3D_DESS_RIGHT_016610017509_image_to_9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image.9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9602703_20040405_SAG_3D_DESS_RIGHT_016610017509_image_to_9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image/OAI.9602703_20040405_SAG_3D_DESS_RIGHT_016610017509_image_to_9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image.warped_9602703_20040405_SAG_3D_DESS_RIGHT_016610017509_image_seg.nii.gz,0.0,0.05240845,0.5189712290350845,5.25165821919696
