DICE,%folds,direction
0.7061311752345616,2.6920022905134564,forward
0.6401620160862889,2.0583317426989884,forward
0.7511605625937811,4.051880129795762,forward
0.48356751860863895,2.610345485779729,forward
0.5964092880535916,3.660049627791563,forward
0.8934324669994926,2.5920213781255965,forward
0.6808204312861733,2.7223134185913342,forward
0.5203183409277264,3.8888719221225423,forward
0.690069952768393,1.198358465355984,forward
0.7064339387940445,0.6644397785836992,forward
0.6449146348974085,3.8934147738117963,forward
0.6703954558974244,2.6921549914105745,forward
0.7950425243498155,3.3494178278297384,forward
0.635854007386972,2.6623783164726094,forward
0.760809570626993,2.478450085894255,forward
0.5322196958869966,3.355754915060126,forward
0.7377110665821757,2.2082076732200804,forward
0.8269506214636193,3.112884138194312,forward
0.68792148808371,2.939950372208437,forward
0.7714626967296656,1.762817331551823,forward
0.6620844985535285,3.215651841954571,forward
0.7750804070675895,3.0248520710059172,forward
0.6940029492032208,3.1214735636571866,forward
0.7287200882549886,3.22809696506967,forward
0.6791161132193752,3.5224279442641726,forward
0.6760394021377919,2.3375453330788316,forward
0.6897937696982269,4.880626073678183,forward
0.6534021701173253,2.9356365718648596,forward
0.7046174339917038,3.6547432716167205,forward
0.6941731439913524,2.3899599160145066,forward
0.7806589353630367,2.6203855697652223,forward
0.8943634276522285,1.9559457911815232,forward
0.8303424336114897,2.0185913342240887,forward
0.7262877076892688,2.4775720557358274,forward
0.7697787918671336,1.976522237068143,forward
0.7332104237953888,2.2039320481007825,forward
0.7292570698788253,2.8059171597633137,forward
0.7078242099793974,2.1250238595151747,forward
0.6689496692724751,3.3070433288795575,forward
0.6320784327427375,4.724145829356748,forward
0.6356434516335373,3.738995991601451,forward
0.5380813275943088,2.50341668257301,forward
0.8010882856674408,2.3777820194693646,forward
0.678205340408606,3.3041038366100404,forward
0.8023334984579641,2.487268562702806,forward
0.5422974057253248,2.601908761213972,forward
0.7293789193739973,3.2520328306928805,forward
0.8525925536238264,2.3872112998663866,forward
0.7086621609410323,3.8942164535216643,forward
0.6174811407086809,2.493567474708914,forward
0.756549494698482,2.6920022905134564,backward
0.7557666289600716,2.0583317426989884,backward
0.7611981690508326,4.051880129795762,backward
0.554506895510417,2.610345485779729,backward
0.6709152186013267,3.660049627791563,backward
0.8862440735371403,2.5920213781255965,backward
0.6935287570976225,2.7223134185913342,backward
0.6499965943819052,3.8888719221225423,backward
0.6865426104471967,1.198358465355984,backward
0.771906689721695,0.6644397785836992,backward
0.7480023063028174,3.8934147738117963,backward
0.7328278857640482,2.6921549914105745,backward
0.8362988995132383,3.3494178278297384,backward
0.716560459806097,2.6623783164726094,backward
0.8092186920882813,2.478450085894255,backward
0.6937962250275137,3.355754915060126,backward
0.7808499738674719,2.2082076732200804,backward
0.8473288869978152,3.112884138194312,backward
0.6491777800899527,2.939950372208437,backward
0.8266995225446587,1.762817331551823,backward
0.7242894913233032,3.215651841954571,backward
0.8060680179602255,3.0248520710059172,backward
0.7764983173398422,3.1214735636571866,backward
0.7646147920424977,3.22809696506967,backward
0.7289656437039725,3.5224279442641726,backward
0.6975990457002713,2.3375453330788316,backward
0.7161624538049662,4.880626073678183,backward
0.7258533658263473,2.9356365718648596,backward
0.7291315511785522,3.6547432716167205,backward
0.7455926100394826,2.3899599160145066,backward
0.8033654061267951,2.6203855697652223,backward
0.8938874720711629,1.9559457911815232,backward
0.8246322314849821,2.0185913342240887,backward
0.7849600962677815,2.4775720557358274,backward
0.7916789089567656,1.976522237068143,backward
0.7519501951245982,2.2039320481007825,backward
0.8023738459770208,2.8059171597633137,backward
0.7499826997833156,2.1250238595151747,backward
0.755757135372161,3.3070433288795575,backward
0.6126205162415093,4.724145829356748,backward
0.6645369563243597,3.738995991601451,backward
0.6159289628988898,2.50341668257301,backward
0.8100403920783998,2.3777820194693646,backward
0.7157074211467428,3.3041038366100404,backward
0.8060740316956515,2.487268562702806,backward
0.6270164734555368,2.601908761213972,backward
0.7246325394710963,3.2520328306928805,backward
0.8548739795791306,2.3872112998663866,backward
0.7252931277769331,3.8942164535216643,backward
0.6955915946863497,2.493567474708914,backward
